@relation 'Music: -C 6'

@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-clam {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric

@data
0,0,0,1,1,0,0.186431,0.076471,0.149602,0.537054,0.472449,0.457036,0.637159,0.693453,0.499854,0.532514,0.518666,0.283137,0.239041,0.712137,0.386048,0.614048,0.201361,0.179655,0.101889,0.229637,0.384042,0.323517,0.397521,0.321735,0.301133,0.459273,0.410833,0.280193,0.432589,0.387952,0.620807,0.2731,0.152298,0.172433,0.06035,0.230459,0.314171,0.318649,0.400603,0.472579,0.341438,0.258749,0.225245,0.116423,0.400484,0.231323,0.383751,0.14439,0.73313,0.417439,0.883396,0.451738,0.491711,0.489126,0.446291,0.472878,0.351384,0.838492,0.585211,0.252648,0.435195,0.320553,0.387501,0.162779,0.111367,0.380952,0.230158,0.360902,0.206216,0.002048,0.33003
0,0,1,0,1,0,0.335137,0.311009,0.139289,0.58732,0.34214,0.430176,0.402904,0.441013,0.34138,0.605223,0.596649,0.46047,0.723073,0.764856,0.372032,0.493522,0.358308,0.55196,0.092174,0.230166,0.22409,0.443336,0.562074,0.48813,0.365314,0.62195,0.38793,0.284012,0.359562,0.452764,0.406243,0.256663,0.189916,0.33854,0.108489,0.179344,0.182908,0.300173,0.397968,0.430602,0.330123,0.225401,0.100542,0.159209,0.151344,0.176454,0.18552,0.111655,0.634564,0.473049,0.908703,0.489556,0.249316,0.40329,0.374829,0.266127,0.348481,0.528782,0.236118,0.211394,0.216614,0.274854,0.141743,0.129047,0.652646,0.222222,0.788412,0.210526,0.654147,0.773143,0.749666
0,0,1,0,1,0,0.177414,0.202468,0.155883,0.563627,0.462262,0.213058,0.55755,0.593736,0.483131,0.836,0.540393,0.477015,0.499617,0.524942,0.432298,0.617289,0.181681,0.446484,0.142464,0.323176,0.367999,0.380489,0.583549,0.561281,0.464757,0.619284,0.472428,0.365676,0.50611,0.373702,0.499278,0.2936,0.097255,0.292109,0.122578,0.233237,0.4112,0.296603,0.532712,0.507242,0.282727,0.253857,0.217422,0.161028,0.29047,0.269317,0.277042,0.121824,0.290391,0.627364,0.870633,0.371197,0.280752,0.32018,0.4427,0.405132,0.423585,0.427162,0.548415,0.210961,0.347328,0.203381,0.18896,0.148939,0.332896,0.365079,0.048737,0.345865,0.541517,0.020198,0.3609
0,1,0,0,0,0,0.258295,0.209386,0.108531,0.896316,0.31688,0.333391,0.559384,0.453597,0.399569,0.502147,0.599836,0.343797,0.541334,0.498683,0.294023,0.353176,0.189669,0.283843,0.082515,0.0474,0.164338,0.209698,0.180898,0.200324,0.151086,0.22539,0.216169,0.092724,0.221326,0.173057,0.13802,0.118098,0.110197,0.171606,0.152929,0.068471,0.139343,0.101209,0.328672,0.200461,0.150395,0.112494,0.150554,0.042402,0.115874,0.104339,0.084545,0.044888,0.374066,0.386282,0.917937,0.395219,0.274326,0.182763,0.247285,0.237495,0.15173,0.314047,0.23198,0.05382,0.212333,0.096187,0.028966,0.057898,0.105677,0.238095,0.120017,0.225564,0.445062,0.174787,0.316912
0,0,0,0,0,1,0.251632,0.292495,0.260799,0.685179,0.20022,0.495619,0.436554,0.465397,0.488621,0.502625,0.603295,0.412639,0.651059,0.459853,0.493458,0.458026,0.275921,0.549235,0.138327,0.273416,0.314867,0.439121,0.49848,0.504506,0.454904,0.706171,0.558389,0.322637,0.412826,0.363007,0.517065,0.265399,0.16116,0.252591,0.018903,0.062374,0.209302,0.179425,0.223822,0.303355,0.172074,0.122983,0.072608,0.104314,0.075527,0.082405,0.133718,0.056082,0.434201,0.345139,0.854691,0.516396,0.418266,0.32422,0.196675,0.282496,0.236671,0.393643,0.297155,0.178175,0.150365,0.106857,0.144264,0.074561,0.110364,0.063492,0.152497,0.06015,0.27632,0.194962,0.249689
0,0,1,0,0,0,0.683102,0.414486,0.352544,0.091576,0.290111,0.723944,0.434932,0.828654,0.440524,0.792625,0.677717,0.596907,0.822066,0.584899,0.400952,0.671749,0.83938,0.677133,0.207827,0.419321,0.517548,0.514616,0.537896,0.462393,0.648592,0.802843,0.527222,0.389738,0.604904,0.569234,0.537901,0.292959,0.217774,0.212464,0.074146,0.257386,0.202586,0.142689,0.297937,0.25919,0.27496,0.243879,0.11898,0.123152,0.130056,0.131084,0.093735,0.060863,0.371954,0.054683,0.814008,0.590054,0.184877,0.240068,0.284955,0.259411,0.644504,0.578887,0.271956,0.21314,0.31965,0.317631,0.101634,0.120911,0.14489,0.349206,0.297031,0.330827,0.214927,0.006119,0.302358
0,1,1,0,0,0,0.18176,0.472608,0.290755,0.623036,0.293872,0.772405,0.503122,0.704976,0.425843,0.56042,0.454273,0.29025,0.368444,0.366858,0.301929,0.163357,0.271747,0.814033,0.168792,0.302788,0.366488,0.613287,0.588656,0.621505,0.552606,0.711172,0.588627,0.342314,0.503373,0.52322,0.457189,0.335376,0.143006,0.500862,0.123811,0.132068,0.185852,0.326658,0.284099,0.52566,0.22579,0.201312,0.134988,0.069518,0.121268,0.132438,0.118869,0.074396,0.401039,0.334333,0.858873,0.393533,0.21369,0.437626,0.342345,0.399942,0.425802,0.51695,0.268594,0.256284,0.18169,0.211312,0.111028,0.097538,0.189903,0.142857,0.199901,0.135338,0.310744,0.202859,0.306637
1,1,0,0,0,1,0.329937,0.198016,0.108598,0.806685,0.296572,0.482434,0.400403,0.495931,0.285339,0.417017,0.646737,0.355898,0.596262,0.645166,0.596845,0.40629,0.175073,0.192076,0.038617,0.085713,0.063697,0.213969,0.228426,0.203776,0.307767,0.293496,0.355159,0.15047,0.308314,0.249881,0.384184,0.199224,0.235264,0.298648,0.105495,0.138465,0.118998,0.207352,0.277518,0.259335,0.401178,0.176644,0.170035,0.083203,0.119803,0.150579,0.160462,0.074609,0.28973,0.19659,0.928609,0.397431,0.157714,0.369559,0.156709,0.249089,0.439595,0.340546,0.288175,0.120855,0.286756,0.063544,0.192543,0.086845,0.023303,0.412698,0.047152,0.390977,0.067087,0.038104,0.105307
0,0,0,0,0,1,0.403173,0.357861,0.197113,0.717097,0.115863,0.444356,0.487878,0.745148,0.573093,0.623948,0.550034,0.438582,0.889361,0.816757,0.496676,0.391193,0.364823,0.499829,0.082427,0.182168,0.128147,0.279794,0.141528,0.147348,0.321735,0.217944,0.183137,0.130811,0.192085,0.19379,0.286513,0.151241,0.116607,0.122814,0.066162,0.019988,0.112796,0.131461,0.079011,0.163066,0.105563,0.024896,0.061043,0.104251,0.004699,0.16959,0.123934,0.039392,0.156277,0.223055,0.89851,0.601183,0.019696,0.0312,0.045338,0.11727,0.057005,0.122165,0.235209,0.388304,0.027252,0.283116,0.094154,0.106485,0.316922,0.253968,0.357434,0.240602,0.318125,0.402916,0.452403
0,0,1,1,1,0,0.105463,0.017894,0.067809,0.616156,0.658469,0.281609,0.628506,0.491539,0.69776,0.922573,0.646541,0.397263,0.690229,0.764681,0.279088,0.666279,0.047139,0.061861,0.064262,0.094538,0.195462,0.153492,0.156968,0.207919,0.228664,0.502471,0.333333,0.216908,0.302276,0.256527,0.45065,0.180053,0.01282,0.105488,0.08483,0.08278,0.170406,0.228616,0.266647,0.263249,0.302349,0.309988,0.205696,0.178961,0.210037,0.123225,0.244714,0.12519,0.361892,0.279057,0.906961,0.565965,0.444079,0.429789,0.219604,0.19248,0.319273,0.431163,0.267367,0.233529,0.173551,0.165468,0.197814,0.09986,0.13062,0.619048,0.075155,0.586466,0.076952,0.251648,0.283975
0,0,0,1,1,0,0.105096,0.009582,0.059405,0.373124,0.521646,0.813835,0.66257,0.787045,0.558041,0.589794,0.616081,0.350749,0.748774,0.391597,0.272435,0.392603,0.065258,0.050799,0.031609,0.129128,0.18821,0.246728,0.239262,0.166308,0.32812,0.354906,0.217267,0.189713,0.338222,0.27733,0.330887,0.233908,0.063427,0.073716,0.161911,0.27223,0.198974,0.255487,0.298349,0.356534,0.478085,0.2015,0.154793,0.145528,0.218108,0.160108,0.221107,0.107698,0.436845,0.307481,0.924079,0.665021,0.543225,0.646564,0.484024,0.319293,0.955114,0.498389,0.277883,0.28541,0.313847,0.190662,0.161999,0.188057,0.006953,0.650794,0,0.616541,0.029386,0.013829,0.011672
1,1,1,0,0,0,0.40307,0.209865,0.118358,0.455786,0.449254,0.332466,0.537611,0.330827,0.408063,0.421327,0.662874,0.342182,0.398902,0.500223,0.224825,0.17849,0.137676,0.107996,0.028154,0.162305,0.144166,0.109118,0.117994,0.203258,0.228553,0.377411,0.437842,0.326705,0.491252,0.536954,0.511419,0.316003,0.17005,0.191982,0.043149,0.493022,0.369978,0.133239,0.253294,0.348299,0.197967,0.320748,0.336922,0.290876,0.321156,0.483995,0.323592,0.257333,0.321257,0.20522,0.928522,0.638862,0.486461,0.186762,0.122475,0.116197,0.214888,0.203709,0.342994,0.324176,0.321503,0.313734,0.246277,0.225976,0.043337,0.301587,0.233707,0.285714,0.162016,0.302033,0.458896
0,0,1,1,1,0,0.14233,0.054325,0.071333,0.673542,0.683725,0.234087,0.535558,0.477317,0.769043,0.661053,0.756426,0.586382,0.330765,0.501008,0.161117,0.55977,0.064138,0.075766,0.053062,0.100417,0.216566,0.212005,0.191241,0.219164,0.248946,0.46885,0.366482,0.269587,0.326915,0.323336,0.309118,0.187933,0.058823,0.169508,0.154573,0.130005,0.39051,0.205531,0.23852,0.302459,0.18927,0.200601,0.187426,0.131788,0.213348,0.172615,0.195649,0.073225,0.361249,0.267441,0.921552,0.470244,0.467522,0.385227,0.271518,0.208823,0.304117,0.391226,0.278092,0.167323,0.218401,0.210969,0.122772,0.129662,0.15574,0.603175,0.125139,0.571429,0.287524,0.098576,0.33216
1,0,0,0,1,1,0.227854,0.180877,0.241573,0.629711,0.431332,0.394687,0.379525,0.57996,0.109095,0.606716,0.509101,0.346991,0.672845,0.376202,0.349386,0.360155,0.170032,0.414389,0.136721,0.256476,0.395366,0.48733,0.505873,0.610522,0.630768,0.77805,0.612803,0.344277,0.467201,0.387126,0.478397,0.38815,0.090415,0.156448,0.082658,0.191225,0.18326,0.200003,0.251082,0.497482,0.293211,0.174043,0.147179,0.094208,0.109844,0.103736,0.150091,0.073322,0.257873,0.279198,0.887926,0.395386,0.230381,0.358807,0.266637,0.456572,0.430535,0.491235,0.313165,0.159114,0.232746,0.149842,0.102671,0.17393,0.366393,0.190476,0.174599,0.661654,0.33541,0.045692,0.382602
1,0,0,0,0,0,0.901178,0.711695,0.238399,0.702332,0,0.40354,0.032214,0.575575,0.562515,0.659285,0.505736,0.629865,0.491911,0.604465,0.404169,0.383176,0.829992,0.557563,0.149318,0.318989,0.224694,0.310341,0.450648,0.329876,0.235472,0.227234,0.200463,0.138752,0.164363,0.200557,0.219221,0.22024,0.101644,0.12628,0.079018,0.045974,0.121749,0.022118,0.090938,0.090991,0.049558,0.039007,0.010902,0.018795,0.006693,0.000491,0.00777,0.00616,0.010778,0.088873,0.85064,0.337399,0.202152,0.037442,0.063613,0.079107,0.136087,0.077893,0.032807,0.030557,0.043922,0.028355,0.031029,0.025761,0.832583,0.222222,0.756578,0.210526,0.830513,0.769749,0.841194
0,0,1,1,0,0,0.134625,0.217488,0.130964,0.494635,0.387225,0.492904,0.640151,0.639404,0.610109,0.507586,0.614567,0.304196,0.604671,0.418879,0.246948,0.210869,0.140518,0.458505,0.122496,0.183094,0.131121,0.249093,0.235078,0.237275,0.180799,0.250381,0.301238,0.145183,0.239146,0.249154,0.318656,0.211725,0.106903,0.606498,0.102736,0.201256,0.275327,0.430842,0.217702,0.355159,0.190095,0.217312,0.163833,0.114405,0.141149,0.172313,0.216125,0.198243,0.409559,0.747583,0.888666,0.461309,0.15075,0.256024,0.218044,0.278828,0.205867,0.215241,0.2436,0.149926,0.138025,0.151759,0.160568,0.203931,0.213752,0.603175,0.054268,0.571429,0.521972,0.110931,0.417438
0,1,1,0,0,0,0.268391,0.180672,0.225206,0.528044,0.396136,0.314774,0.445251,0.722933,0.427675,0.467561,0.659212,0.488244,0.572284,0.796214,0.269296,0.503486,0.325809,0.382282,0.206309,0.311038,0.321575,0.410469,0.692858,0.532097,0.5525,0.61678,0.496301,0.281346,0.503571,0.529559,0.389874,0.312047,0.153514,0.233514,0.143243,0.221312,0.216752,0.249107,0.530619,0.527838,0.458887,0.229996,0.216247,0.105171,0.201285,0.187782,0.136736,0.107989,0.371862,0.387461,0.847722,0.400071,0.287861,0.362624,0.515618,0.361979,0.411134,0.353712,0.356645,0.162724,0.224895,0.308416,0.155774,0.103168,0.002621,0.063492,0.003437,0.481203,0.013321,0.009578,0.081526
0,0,1,0,0,0,0.364492,0.195719,0.146925,0.6147,0.36814,0.34539,0.195087,0.590983,0.426821,0.421996,0.521662,0.399982,0.625548,0.551498,0.432761,0.471244,0.339501,0.34587,0.114046,0.276286,0.180955,0.316672,0.243049,0.42507,0.409213,0.411578,0.432973,0.302813,0.485492,0.27472,0.369307,0.239877,0.208922,0.196109,0.075203,0.19138,0.153401,0.254233,0.381245,0.527805,0.373113,0.266874,0.198964,0.125729,0.205404,0.113671,0.182004,0.117436,0.390298,0.246146,0.893675,0.570288,0.284774,0.318686,0.206006,0.529288,0.374168,0.314936,0.271762,0.215937,0.325381,0.115967,0.101022,0.195991,0.029803,0.349206,0.079467,0.330827,0.063611,0.083126,0.114458
1,0,0,0,0,1,0.384383,0.6853,0.299679,0.552499,0.163358,0.749326,0.461542,0.657374,0.554971,0.573232,0.644338,0.500912,0.623331,0.576542,0.369785,0.459514,0.634106,0.848715,0.245773,0.409571,0.251823,0.615362,0.251697,0.256762,0.180062,0.463228,0.04522,0.171744,0.25568,0.24378,0.189286,0.13202,0.003519,0.286161,0.090877,0.101011,0.08273,0.202548,0.024966,0.068944,0.014406,0.076583,0.029648,0.042062,0.007941,0.011431,0.000087,0.022052,0.111125,0.064797,0.816143,0.365401,0.076284,0.129262,0.089776,0.095162,0.056185,0.127174,0.049418,0.064191,0.045606,0.016988,0.005034,0.056004,0.746956,0.222222,0.744889,0.210526,0.716097,0.730463,0.76204
0,0,0,0,0,1,0.215932,0.302825,0.172217,0.551859,0.360503,0.682797,0.241034,0.451365,0.371751,0.498554,0.78864,0.877493,0.99392,0.458106,0.165481,0.456824,0.278819,0.632746,0.199894,0.335099,0.405051,0.370319,0.103638,0.074329,0.119123,0.110173,0.126284,0.070475,0.132657,0.201345,0.299816,0.327252,0.074872,0.371015,0.081954,0.24734,0.333221,0.009308,0.058749,0.324223,0.389459,0.072007,0.03661,0.078101,0.128652,0.049373,0.024381,0.201919,0.2941,0.404075,0.861617,0.424379,0.20972,0.033963,0.109102,0.135504,0.168863,0.11724,0.131859,0.17678,0.102987,0.161657,0.295077,0.415987,0.282274,0.253968,0.444347,0.240602,0.262328,0.545049,0.491194
0,1,1,0,0,0,0.335822,0.162384,0.079365,0.711839,0.365118,0.561398,0.412588,0.66133,0.460056,0.357483,0.524834,0.296646,0.377379,0.311463,0.26321,0.281663,0.173977,0.17485,0.049388,0.207874,0.246208,0.203339,0.111704,0.143713,0.108809,0.223586,0.29645,0.188633,0.354375,0.28972,0.528569,0.423953,0.143352,0.226333,0.098802,0.163978,0.351232,0.266257,0.202769,0.19346,0.177825,0.143182,0.147131,0.105581,0.167156,0.146451,0.25813,0.213847,0.392721,0.273032,0.922467,0.44135,0.563823,0.270903,0.130288,0.129682,0.147489,0.266465,0.192773,0.10338,0.333424,0.392066,0.532198,0.585163,0.032402,0.968254,0,0.917293,0.172777,0.148325,0.184223
0,1,1,1,0,0,0.232065,0.105924,0.107909,0.686129,0.598701,0.395131,0.455747,0.524869,0.516279,0.511514,0.534852,0.256041,0.541002,0.225073,0.124327,0.426585,0.127557,0.125719,0.119228,0.229264,0.427104,0.384928,0.303078,0.292605,0.306051,0.513363,0.366939,0.216405,0.413579,0.434987,0.425006,0.19306,0.094102,0.214733,0.241928,0.171646,0.256837,0.32829,0.297843,0.408107,0.279517,0.346575,0.149381,0.128254,0.213968,0.322965,0.252362,0.165913,0.459852,0.337002,0.888361,0.468546,0.610712,0.679787,0.56278,0.437635,0.757548,0.584559,0.436846,0.289422,0.320253,0.372919,0.26187,0.19071,0.032877,0.142857,0.038364,0.135338,0.096642,0.214539,0.181392
0,1,1,0,0,0,0.535136,0.287642,0.088989,0.698117,0.238637,0.327306,0.398642,0.532217,0.248025,0.441269,0.752004,0.485689,0.769842,0.573437,0.244287,0.266211,0.283922,0.261431,0.06544,0.149346,0.101436,0.221209,0.194606,0.309862,0.212298,0.440635,0.372671,0.262637,0.430625,0.464674,0.476555,0.325453,0.234459,0.231037,0.081719,0.173643,0.153366,0.296519,0.426848,0.598364,0.231717,0.30043,0.267829,0.251445,0.255101,0.371602,0.343855,0.177075,0.292209,0.271677,0.916021,0.429085,0.136498,0.219049,0.203907,0.244418,0.24983,0.466808,0.28422,0.274508,0.302643,0.383851,0.311181,0.290961,0.026947,0.555556,0.023671,0.526316,0.087502,0.015128,0.161317
0,0,0,0,1,1,0.424305,0.268834,0.099144,0.917028,0.34568,0.299195,0.514989,0.446644,0.340986,0.569641,0.489689,0.441858,0.550409,0.518113,0.270289,0.407837,0.203987,0.194275,0.057837,0.048568,0.135691,0.225379,0.241403,0.249536,0.148478,0.323014,0.286412,0.1391,0.3312,0.22788,0.225267,0.165021,0.113042,0.151078,0.123694,0.217141,0.194937,0.215977,0.261146,0.474822,0.152732,0.158624,0.23108,0.147443,0.146806,0.110516,0.12351,0.076842,0.317273,0.250892,0.924601,0.443644,0.344291,0.566338,0.358058,0.392245,0.290669,0.367601,0.194402,0.103139,0.244249,0.106463,0.088977,0.106907,0.159425,0.301587,0,0.285714,0.202584,0.132997,0.204248
0,1,0,0,0,0,0.444002,0.285349,0.134986,0.833206,0.338321,0.372697,0.606749,0.187238,0.469728,0.113689,0.48835,0.399827,0.512986,0.645573,0.417864,0.474979,0.208297,0.161585,0.063536,0.268677,0.219556,0.177873,0.365388,0.405139,0.283769,0.476746,0.432606,0.232654,0.426675,0.321349,0.517036,0.199119,0.158203,0.1906,0.117236,0.158116,0.282296,0.123913,0.266497,0.389584,0.247306,0.20142,0.129503,0.074518,0.169332,0.087053,0.253615,0.055305,0.266741,0.21026,0.914191,0.56072,0.50877,0.326704,0.379938,0.552665,0.393919,0.589604,0.417857,0.238138,0.242589,0.244472,0.216692,0.06044,0.110493,0.206349,0.268613,0.195489,0.235324,0.360026,0.316826
0,0,1,0,0,0,0.264574,0.128282,0.238365,0.598004,0.563406,0.33051,0.468607,0.614129,0.367713,0.740597,0.532729,0.263067,0.459347,0.592338,0.262929,0.589772,0.28513,0.283244,0.175514,0.239654,0.389879,0.408555,0.536955,0.452312,0.498024,0.650569,0.374693,0.356423,0.46126,0.332586,0.546594,0.340712,0.117917,0.157446,0.189562,0.133637,0.354787,0.252748,0.46833,0.400191,0.459293,0.291611,0.155494,0.188475,0.209802,0.131944,0.316396,0.164258,0.500432,0.324078,0.858655,0.443133,0.317452,0.430429,0.260551,0.386921,0.518405,0.426329,0.196899,0.21899,0.23555,0.136681,0.198438,0.186395,0.069761,0.365079,0,0.345865,0.333718,0.138605,0.239878
0,0,1,1,1,0,0.30414,0.180312,0.286678,0.487888,0.349069,0.479508,0.577206,0.676009,0.503158,0.500892,0.611548,0.43479,0.773772,0.562852,0.268279,0.585911,0.310978,0.350125,0.195725,0.277107,0.297778,0.394461,0.469514,0.49405,0.55673,0.625083,0.511733,0.285235,0.378197,0.403412,0.451257,0.311468,0.143511,0.191141,0.250969,0.217316,0.212808,0.215745,0.499192,0.45105,0.378881,0.360119,0.155735,0.144666,0.268747,0.199752,0.186735,0.108187,0.330034,0.274223,0.890278,0.536905,0.369211,0.298875,0.46924,0.338917,0.539584,0.549447,0.255808,0.252788,0.265714,0.231777,0.118802,0.200466,0.021065,0.238095,0.040026,0.225564,0.201484,0.193634,0.210003
0,1,1,0,0,0,0.305176,0.141756,0.108226,0.465763,0.579471,0.211346,0.397295,0.496279,0.392,0.356744,0.479135,0.296823,0.515643,0.427985,0.335072,0.307176,0.092432,0.056917,0.050862,0.161286,0.118973,0.128781,0.091007,0.171593,0.170176,0.339201,0.398152,0.26326,0.47925,0.39026,0.367378,0.292327,0.021495,0.016822,0.148879,0.247836,0.208515,0.216414,0.088118,0.211957,0.152823,0.206676,0.192148,0.173256,0.224347,0.246105,0.237136,0.163687,0.329483,0.217845,0.906351,0.722778,0.459463,0.412813,0.085194,0.105209,0.081096,0.266041,0.297707,0.205589,0.345104,0.195961,0.134762,0.158666,0.08235,0.460317,0.155592,0.43609,0.313414,0.021011,0.403894
0,0,0,0,0,1,0.470998,0.367117,0.232458,0.723703,0.232673,0.593943,0.482096,0.575122,0.578921,0.538323,0.519167,0.351272,0.544803,0.669467,0.353494,0.290443,0.545265,0.568031,0.185493,0.324799,0.320985,0.701511,0.513036,0.586794,0.547088,0.62762,0.563423,0.398846,0.575813,0.586659,0.441749,0.340345,0.229069,0.252846,0.258953,0.231651,0.20059,0.324029,0.325459,0.39686,0.264196,0.259159,0.286684,0.252398,0.317694,0.241894,0.174673,0.105632,0.509594,0.251144,0.89189,0.564674,0.30257,0.470518,0.460098,0.625496,0.546444,0.529886,0.306355,0.375032,0.292015,0.293279,0.114255,0.255074,0.052436,0,0,0,0.138201,0.054533,0.096714
0,0,1,1,1,0,0.109421,0.00917,0.126389,0.544659,0.55658,0.649295,0.505859,0.63709,0.319702,0.685271,0.876265,0.320135,0.938331,0.75222,0.224493,0.397749,0.05122,0.048587,0.095167,0.144614,0.251143,0.169841,0.155595,0.180451,0.158418,0.462889,0.322631,0.157781,0.311984,0.254028,0.265772,0.21253,0.039724,0.077445,0.113068,0.192919,0.28369,0.116422,0.30265,0.423248,0.175549,0.45419,0.128146,0.122872,0.290679,0.185257,0.14581,0.082702,0.382678,0.311494,0.904565,0.526194,0.373797,0.264751,0.273798,0.257134,0.289504,0.488146,0.333146,0.112745,0.209042,0.167287,0.142365,0.10672,0.044138,0.079365,0.042809,0.075188,0.151317,0.102147,0.159241
0,0,1,0,1,0,0.309879,0.148825,0.239563,0.658477,0.469257,0.256401,0.650115,0.396624,0.702864,0.478201,0.576451,0.390927,0.58077,0.474084,0.450186,0.489319,0.284708,0.209626,0.14901,0.363883,0.416221,0.643928,0.456495,0.450441,0.529708,0.543838,0.580224,0.287688,0.452801,0.46902,0.543664,0.249975,0.131954,0.284031,0.14653,0.109957,0.283185,0.371325,0.326428,0.280164,0.243271,0.214166,0.132632,0.101789,0.133146,0.144735,0.148904,0.096339,0.371807,0.244878,0.868412,0.370184,0.29592,0.489717,0.401743,0.34724,0.495608,0.423778,0.258305,0.137383,0.162017,0.297478,0.198267,0.118761,0.023691,0.253968,0.045908,0.240602,0.131646,0.238296,0.191027
